id,title,description,term,department,level,sections,instructors,seats,open_seats,filled_seats,syllabus_count
CHSE205,Disability: From Stigma and Sideshow to Mainstream and Main Street,"Credit only granted for: EDSP289I or CHSE205.
Formerly: EDSP289I.",202501,"Counseling, Higher Education, and Special Education",Undergrad,2,Katryna Andrusik; Yewon Lee,100,100,0,3
CHSE489,Internship - Terps Exceed,,202501,"Counseling, Higher Education, and Special Education",Undergrad,1,Instructor: TBA,10,10,0,0
HONR379W,Maryland General Assembly Writing Internship,"Prerequisite: ENGL381 or HONR368A.
Restriction: Minimum cumulative GPA of 3.0; and must have earned a minimum of 60 credits; and must be admitted to the MGA program.
Cross-listed with: ENGL388M.
Credit only granted for: ENGL388M or HONR379W.",202501,Honors,Undergrad,1,Blake Wilder,15,15,0,0
BUFN402,Portfolio Management,Prerequisite: BUFN400.,202501,Finance,Undergrad,1,Seokwoo Lee,30,30,0,0
BUFN726,Institutional Asset Management,"Prerequisite: BUFN610.
Restriction: Must be in Business and Management (Master's) program; or permission of BMGT-Robert H. Smith School of Business.
Credit only granted for: BUFN660, BUFN726, BUFN761 or BUFN773.
Formerly: BUFN773.",202501,Finance,Grad,2,Albert Kyle,80,80,0,0
BUFN730,Advanced Financial Modeling and Equity Analysis,"Prerequisite: BUFN610.
Restriction: Permission of BMGT-Robert H. Smith School of Business; or must be in Business and Management (Master's) program.
Credit only granted for: BUFN760 or BUFN730.
Formerly: BUFN760.",202501,Finance,Grad,1,Sarah Kroncke,53,53,0,0
BUFN758Z,Special Topics in Finance; Global Equity Fund,,202501,Finance,Grad,1,Kenneth Fuller,10,10,0,0
BUFN403,Capstone Computational Finance Projects,Prerequisite: CMSC320; and (BUFN401 or BUFN402; or permission of the Computational Finance Minor faculty directors).,202501,Finance,Undergrad,1,Louiqa Raschid,35,35,0,0
BUFN710,Financial Strategy for Corporations,"Prerequisite: BUFN610; or permission of BMGT-Robert H. Smith School of Business.
Restriction: Permission of BMGT-Robert H. Smith School of Business; or must be in Business and Management (Master's) program.
Credit only granted for: BUFN751 or BUFN710.
Formerly: BUFN751.",202501,Finance,Grad,1,Pablo Slutzky,50,50,0,0
BUFN758C,Special Topics in Finance; Climate Modeling and Analytics Tools,,202501,Finance,Grad,1,Clifford Rossi,45,45,0,0
BUFN744,Fixed Income Derivatives,"Prerequisite: BUFN610; and BUFN732.
Restriction: Must be in Business and Management (Master's) program; or permission of BMGT-Robert H. Smith School of Business.
Credit only granted for: BUFN765 or BUFN744.
Formerly: BUFN765.",202501,Finance,Grad,1,Haluk Unal,36,36,0,0
BUFN758L,"Special Topics in Finance; Fintech:Business Disruptions, Innovations and Opportunities",,202501,Finance,Grad,1,Terrence O'Brien,35,35,0,0
BUFN758X,Special Topics in Finance; Market Microstructure,,202501,Finance,Grad,1,Thomas Ernst,36,36,0,0
BUFN732,Fixed Income Analysis,"Prerequisite: BUFN610.
Restriction: Permission of BMGT-Robert H. Smith School of Business; or must be in Business and Management (Master's) program.
Credit only granted for: BUFN732 or BUFN762.
Formerly: BUFN762.",202501,Finance,Grad,1,Haluk Unal,50,50,0,0
BUFN745,Financial Programming,"Prerequisite: BUFN650.
Restriction: Must be in Business and Management (Master's) program; or permission of BMGT-Robert H. Smith School of Business.
Credit only granted for: BUFN758E or BUFN745.
Formerly: BUFN758E.",202501,Finance,Grad,1,Xi He,35,35,0,0
BUFN712,Financial Restructuring,"Prerequisite: BUFN610.
Restriction: Permission of BMGT-Robert H. Smith School of Business; or must be in Business and Management (Master's) program.
Credit only granted for: BUFN712 or BUFN752.
Formerly: BUFN752.",202501,Finance,Grad,1,Richmond Mathews,45,45,0,0
BUFN758T,"Special Topics in Finance; Portfolio Analysis, Investment Strategies and Climate",,202501,Finance,Grad,1,Russell Wermers,45,45,0,0
BUFN670,Financial Mathematics,Restriction: Must be in Business and Management (Master's) program; or permission of BMGT-Robert H. Smith School of Business.,202501,Finance,Grad,1,Mark Loewenstein,35,35,0,0
BUFN758J,Special Topics in Finance; Carbon Accounting and Financial Disclosures,,202501,Finance,Grad,1,Richard McMahon,36,36,0,0
BUFN759,Independent Study in Finance,By Department Permission Only.,202501,Finance,Grad,0,,0,0,0,0
ENFP312,Heat and Mass Transfer,"Prerequisite: ENES232 and ENFP300.
Restriction: Permission of ENGR-Fire Protection Engineering department.
Credit only granted for: ENFP312 or ENME332.",202501,"Engineering, Fire Protection",Undergrad,1,Paul Anderson,30,30,0,0
ENFP426,Computational Methods in Fire Protection,"Recommended: ENFP425.
Restriction: Permission of ENGR-Fire Protection Engineering department.",202501,"Engineering, Fire Protection",Undergrad,1,Arnaud Trouve,35,35,0,1
ENFP489,Special Topics,For ENFP majors only.,202501,"Engineering, Fire Protection",Undergrad,0,,0,0,0,1
ENFP411,Risk-Informed Performance Based Design,Restriction: Senior standing; or permission of ENGR-Fire Protection Engineering department.,202501,"Engineering, Fire Protection",Undergrad,1,Instructor: TBA,30,30,0,1
ENFP201,Numerical Methods with MatLab,"Prerequisite: MATH141.
Restriction: Must be in Engineering: Fire Protection program.",202501,"Engineering, Fire Protection",Undergrad,1,Shuna Ni,20,20,0,0
ENFP420,Fire Assessment Methods and Laboratory,"Prerequisite: Student must have senior standing; and minimum grade of C- in ENFP312.
Restriction: Must be in Engineering: Fire Protection program.
Credit only granted for: ENFP320 or ENFP420.
Formerly: ENFP320.",202501,"Engineering, Fire Protection",Undergrad,3,Stanislav Stoliarov,33,33,0,0
ENFP461,Think Tank,Recommended: Junior standing in fire protection engineering.,202501,"Engineering, Fire Protection",Undergrad,1,Instructor: TBA,10,10,0,0
ENFP620,Fire Dynamics Laboratory,Recommended: ENFP415.,202501,"Engineering, Fire Protection",Grad,1,Fernando Raffan Montoya,10,10,0,0
ENFP619,Graduate Seminar,,202501,"Engineering, Fire Protection",Grad,1,Arnaud Trouve,10,10,0,0
ENFP101,Introduction to Fire Protection Engineering,"Restriction: Permission of ENGR-Fire Protection Engineering department.
Credit only granted for: ENFP108 or ENFP101.
Formerly: ENFP108.",202501,"Engineering, Fire Protection",Undergrad,1,Paul Anderson,15,15,0,2
ENFP655,Smoke Control,Restriction: Permission of Maryland Applied Graduate Engineering.,202501,"Engineering, Fire Protection",Grad,1,Hamed Salehizadeh; James Milke,40,40,0,0
ENFP663,Advanced Fire Risk Modeling,"Credit only granted for: ENFP629R or ENFP663.
Formerly: ENFP629R.",202501,"Engineering, Fire Protection",Grad,1,Francisco Joglar,40,40,0,1
ENFP629,Selected Topics,,202501,"Engineering, Fire Protection",Grad,0,,0,0,0,1
ENFP310,Water Based Fire Protection Systems Design,"Prerequisite: ENFP300.
Corequisite: ENFP312.
Restriction: Permission of ENGR-Fire Protection Engineering department.",202501,"Engineering, Fire Protection",Undergrad,1,Instructor: TBA,30,30,0,1
ENFP613,Advanced Life Safety Analysis,"Restriction: Permission of ENGR-Fire Protection Engineering department.
Credit only granted for: ENFP413 or ENFP613.",202501,"Engineering, Fire Protection",Grad,1,James Milke; Chris Campbell,10,10,0,0
ENFP799,Master's Thesis Research,,202501,"Engineering, Fire Protection",Grad,0,,0,0,0,0
ENFP465,Fire and Explosion Investigations,"Prerequisite: Student should have senior standing.
Restriction: Permission of ENGR-Fire Protection Engineering department.
Credit only granted for: ENFP489N, ENFP629N OR ENFP665.
Formerly: ENFP489N.
Additional information: The course will be taught as a shared senior-level undergraduate course and graduate course.",202501,"Engineering, Fire Protection",Undergrad,1,Thomas DeBold; John Pagliaro,25,25,0,0
ENFP649,Special Problems,Prerequisite: permission of department.,202501,"Engineering, Fire Protection",Grad,0,,0,0,0,0
ENFP665,Advanced Fire and Explosion Investigations,"Restriction: Permission of the Fire Protection Engineering department.
Jointly offered with: ENFP465.
Credit only granted for: ENFP629N, ENFP489N OR ENFP465.
Formerly: ENFP629N.
Additional information: The course will be taught as a shared senior-level undergraduate course and graduate course.",202501,"Engineering, Fire Protection",Grad,1,Thomas DeBold; John Pagliaro,10,10,0,0
ENFP429,Independent Studies,Senior standing. For ENFP majors only.,202501,"Engineering, Fire Protection",Undergrad,0,,0,0,0,1
ENFP350,Professional Development Seminar,"Prerequisite: Permission of ENGR-Fire Protection Engineering department.
Restriction: Junior standing or higher.",202501,"Engineering, Fire Protection",Undergrad,1,Rosalie Wills,30,30,0,0
ENFP413,Human Response to Fire,"Prerequisite: ENFP250.
Restriction: Permission of ENGR-Fire Protection Engineering department.
Jointly offered with ENFP613.
Credit only granted for: ENFP413 or ENFP613.",202501,"Engineering, Fire Protection",Undergrad,1,James Milke; Chris Campbell,28,28,0,1
ENEE698P,Graduate Seminar; First Year Research Seminar,Alternating face-to-face/ online class meeting. Please see instructor for details.,202501,Electrical & Computer Engineering,Grad,1,Behtash Babadi,75,75,0,0
ENEE408A,Capstone Design Project:Microprocessor-Based Design,"Prerequisite: ENEE440.

This course provides a team-based experience in the design and implementation of a microprocessor-based system to solve a real-world problem. A product specification or client requirement forms the basis for the student teams development of an initial technical design specification. The team then divides into smaller groups for the parallel development of hardware and software subsystems of the product device. Upon completion and test of the various subsystems, software and hardware components are integrated into the system prototype and the system is tested and documented.",202501,Electrical & Computer Engineering,Undergrad,1,William Hawkins,16,16,0,0
ENEE499H,Senior Projects in Electrical and Computer Engineering; Departmental Honors Thesis,,202501,Electrical & Computer Engineering,Undergrad,0,,0,0,0,0
ENEE205,Electric Circuits,"Prerequisite: Minimum grade of C- in PHYS260; and minimum grade of C- in PHYS261; and permission of ENGR-Electrical & Computer Engineering department.
Corequisite: MATH246 or ENEE290.
Restriction: Must be in one of the following programs (Engineering: Computer; Engineering: Electrical).",202501,Electrical & Computer Engineering,Undergrad,12,Wesley Lawson; Thomas Murphy,144,144,0,2
ENEE408M,Capstone Design Project; Embedded Software Design,"Prerequisite: ENEE350. Restriction: permission of department.

Students will gain experience in embedded software system design with an emphasis on handling important characteristics that are common in embedded applications -- resource constraints (limited resources for processing and limited memory), and real-time interfacing to the physical world. Topics that will be covered and integrated into the students design experience include embedded processor architectures, object-oriented design, model-based design, software testing, version control, real-time processing, embedded signal processing, and concurrent programming",202501,Electrical & Computer Engineering,Undergrad,1,Shuvra Bhattacharyya,30,30,0,0
ENEE244,Digital Logic Design,"Prerequisite: Must have completed or be concurrently enrolled in CMSC132 or ENEE150; and permission of ENGR-Electrical & Computer Engineering department.
Restriction: Sophomore standing or higher; and must be in one of the following programs (Engineering: Computer; Engineering: Electrical).",202501,Electrical & Computer Engineering,Undergrad,8,Rajeev Barua; Gang Qu,96,96,0,1
ENEE439N,Topics in Signal Processing; Deep Learning for Computer Vision,,202501,Electrical & Computer Engineering,Undergrad,1,Sungmin Eum,15,15,0,0
ENEE382,Electromagnetics,"Prerequisite: Minimum of C- or better in ENEE205, MATH241, PHYS270, and PHYS271; and permission of ENGR-Electrical & Computer Engineering department.
Restriction: Must be in the Electrical Engineering program.
Credit only granted for: ENEE380 or ENEE382; ENEE381 or ENEE382.",202501,Electrical & Computer Engineering,Undergrad,5,Edo Waks; Cheng Gong; Danilo Romero,75,75,0,0
ENEE101,Introduction to Electrical & Computer Engineering,"Corequisite: MATH140. And corequisite: ENEE140 or CMSC131; or a score of 5 on the A Java AP exam; or a score of 4 or 5 on the AB Java AP exam; or satisfactory performance on the department's placement exam.
Restriction: Must be in one of the following programs (Engineering: Electrical; Engineering: Computer) ; and students cannot enroll in ENEE101 and ENES100 in the same semester.",202501,Electrical & Computer Engineering,Undergrad,12,Carol Espy-Wilson,144,144,0,0
ENEE290,Introduction to Differential Equations and Linear Algebra for Engineers,"Prerequisite: Minimum grade of C- in MATH141; and permission of ENGR-Electrical & Computer Engineering department.
Restriction: Must be in one of the following programs (Engineering: Electrical; Engineering: Computer).
Credit only granted for: ENEE290, MATH240, MATH246, or MATH461.",202501,Electrical & Computer Engineering,Undergrad,4,Julius Goldhar; Armand Makowski,80,80,0,1
ENEE140,Introduction to Programming Concepts for Engineers,"Prerequisite: Permission of ENGR-Electrical & Computer Engineering department.
Restriction: Must be in Engineering: Electrical program; or must be in Engineering: Materials Science program.",202501,Electrical & Computer Engineering,Undergrad,4,Tudor Dumitras,48,48,0,1
ENEE681,Electromagnetic Waves and Applications,Prerequisite: ENEE381; or students who have taken courses with comparable content may contact the department.,202501,Electrical & Computer Engineering,Grad,1,Thomas Antonsen,30,30,0,0
ENEE245,Digital Circuits and Systems Laboratory,"Prerequisite: Minimum grade of C- in ENEE244. And minimum grade of C- in ENEE150; or minimum grade of C- in CMSC132. And permission of ENGR-Electrical & Computer Engineering department.
Restriction: Must be in one of the following programs (Engineering: Electrical; Engineering: Computer).",202501,Electrical & Computer Engineering,Undergrad,11,Manoj Franklin,132,132,0,0
